# moltype_A;atomtype_A;moltype_B;atomtype_B;rnoncoulomb;guffcoeff[0];guffcoeff[1];guffcoeff[2];guffcoeff[3];guffcoeff[4];guffcoeff[5];guffcoeff[6];guffcoeff[7];guffcoeff[8];guffcoeff[9];guffcoeff[10];guffcoeff[11];guffcoeff[12];guffcoeff[13];guffcoeff[14];guffcoeff[15];guffcoeff[16];guffcoeff[17];guffcoeff[18];guffcoeff[19];guffcoeff[20];guffcoeff[21];guffcoeff[22];
# First Trial for guff coefficients
# H2O H2O
#  Note: physical units MUST be:
# 
#  'kcal/mol' for energies
#  'Angstroem' for distances
# 
#   guffcoeff[0] denotes for Coulombic interactions:
#   conversion factor:  332.0640694675 * q(i) *q(j)
#                  0            1        2       3         4         5         6        7       8     9    10    11    12     13      14     15    16     17      18     19     20     21   22

################################
#####   WATER - Moltype 1  ##### 
################################

# H2O H2O 
2;0;9;0;-1.0;-532.763593053657;-24655.8468192;5.0;50005.0030025;6.0;-122242.1924984;10.0;129417.6831472;12.0;0.000;0.0000;0.000;0.000;0.000;0.00000;0.000;0.000;0.000000;0.000;0.0000;0.0000;0.000;0.0000;
2;1;9;0;-1.0;177.587864351219;1771.2252581;5.0;-2210.6201407;6.0;-1591.1509638;10.0;3519.9242318;12.0;0.000;0.0000;0.000;0.000;0.000;0.00000;0.000;0.000;0.000000;0.000;0.0000;0.0000;0.000;0.0000;


################################
######  SODIUM - Moltype 3 #####
################################
# Na(I) Cl(-I)
#                0            1    2    3      4     5      6     7     8    9  10  11  12  13  14     15       16    17  18  19  20  21  22
3;0;4;0;-1.0;-332.0640694675;-6073.39;5.0;30612.7;6.0;-26389.4;7.0;4509.98;12.0;0.0;0.0;0.0;0.0;0.0;0.0;-188.751;-1.04392;0.0;1.0;0.0;1.0;0.0;1.0;
